time_s,device_timestamp_ns,packet_timestamp_ns,packet_id,sample_index,host_monotonic_ns,host_time_utc,timestamp_method,gyro_x_dps,gyro_y_dps,gyro_z_dps
7.443872202,842346846446007320,842346850042161166,6,0,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.463102971,842346846465238089,842346850042161166,6,1,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.17000000923872,1.1900000050663948,-1.1200000047683716
7.48233374,842346846484468858,842346850042161166,6,2,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.1900000050663948,-1.1200000047683716
7.50156451,842346846503699628,842346850042161166,6,3,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.3100000098347664,1.260000005364418,-1.1200000047683716
7.520795279,842346846522930397,842346850042161166,6,4,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.17000000923872,1.1900000050663948,-1.0500000044703484
7.540026048,842346846542161166,842346850042161166,6,5,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.0500000044703484
7.559256817,842346846561391935,842346850042161166,6,6,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.17000000923872,1.1900000050663948,-1.1200000047683716
7.578487586,842346846580622704,842346850042161166,6,7,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.17000000923872,1.260000005364418,-1.1200000047683716
7.597718356,842346846599853474,842346850042161166,6,8,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.616949125,842346846619084243,842346850042161166,6,9,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.17000000923872,1.1900000050663948,-1.1200000047683716
7.636179894,842346846638315012,842346850042161166,6,10,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.655410663,842346846657545781,842346850042161166,6,11,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.674641433,842346846676776551,842346850042161166,6,12,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.1900000050663948,-1.1200000047683716
7.693872202,842346846696007320,842346850042161166,6,13,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.713102971,842346846715238089,842346850042161166,6,14,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.73233374,842346846734468858,842346850042161166,6,15,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.17000000923872,1.260000005364418,-1.1200000047683716
7.75156451,842346846753699628,842346850042161166,6,16,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.770795279,842346846772930397,842346850042161166,6,17,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.3100000098347664,1.260000005364418,-1.1200000047683716
7.790026048,842346846792161166,842346850042161166,6,18,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.809256817,842346846811391935,842346850042161166,6,19,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.3300000056624413,-1.1200000047683716
7.828487586,842346846830622704,842346850042161166,6,20,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.847718356,842346846849853474,842346850042161166,6,21,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.866949125,842346846869084243,842346850042161166,6,22,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.886179894,842346846888315012,842346850042161166,6,23,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.905410663,842346846907545781,842346850042161166,6,24,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.924641433,842346846926776551,842346850042161166,6,25,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.17000000923872,1.1900000050663948,-1.0500000044703484
7.943872202,842346846946007320,842346850042161166,6,26,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.963102971,842346846965238089,842346850042161166,6,27,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
7.98233374,842346846984468858,842346850042161166,6,28,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
8.00156451,842346847003699628,842346850042161166,6,29,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.3100000098347664,1.260000005364418,-1.1200000047683716
8.020795279,842346847022930397,842346850042161166,6,30,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
8.040026048,842346847042161166,842346850042161166,6,31,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.240000009536743,1.260000005364418,-1.1200000047683716
8.059256817,842346847061391935,842346850042161166,6,32,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.3100000098347664,1.3300000056624413,-1.1200000047683716
8.078487586,842346847080622704,842346850042161166,6,33,34775781000000,2026-09-10T09:13:25.191112+00:00,nominal_first,-2.17000000923872,1.1900000050663948,-1.1200000047683716
