time_s,device_timestamp_ns,packet_timestamp_ns,packet_id,sample_index,host_monotonic_ns,host_time_utc,timestamp_method,gyro_x_dps,gyro_y_dps,gyro_z_dps
0.001020381,842384211755819704,842384213717358166,49,0,,,nominal_first,-1.6800000071525574,1.1200000047683716,0.07000000029802322
0.020251151,842384211775050474,842384213717358166,49,1,,,nominal_first,-1.4700000062584877,0.2800000011920929,0.0
0.03948192,842384211794281243,842384213717358166,49,2,,,nominal_first,-1.1200000047683716,-0.2800000011920929,0.2800000011920929
0.058712689,842384211813512012,842384213717358166,49,3,,,nominal_first,-1.1200000047683716,-0.07000000029802322,0.5600000023841858
0.077943458,842384211832742781,842384213717358166,49,4,,,nominal_first,-1.3300000056624413,0.630000002682209,0.5600000023841858
0.097174228,842384211851973551,842384213717358166,49,5,,,nominal_first,-1.890000008046627,1.1200000047683716,0.42000000178813934
0.116404997,842384211871204320,842384213717358166,49,6,,,nominal_first,-2.17000000923872,1.6100000068545341,0.3500000014901161
0.135635766,842384211890435089,842384213717358166,49,7,,,nominal_first,-2.3800000101327896,1.6100000068545341,0.07000000029802322
0.154866535,842384211909665858,842384213717358166,49,8,,,nominal_first,-2.3800000101327896,1.4000000059604645,-0.49000000208616257
0.174097305,842384211928896628,842384213717358166,49,9,,,nominal_first,-2.520000010728836,0.9800000041723251,-0.9100000038743019
0.193328074,842384211948127397,842384213717358166,49,10,,,nominal_first,-2.3100000098347664,0.9100000038743019,-1.1900000050663948
0.212558843,842384211967358166,842384213717358166,49,11,,,nominal_first,-2.17000000923872,0.9800000041723251,-1.260000005364418
0.231789612,842384211986588935,842384213717358166,49,12,,,nominal_first,-2.17000000923872,1.1200000047683716,-1.3300000056624413
0.251020381,842384212005819704,842384213717358166,49,13,,,nominal_first,-2.17000000923872,0.9800000041723251,-1.260000005364418
0.270251151,842384212025050474,842384213717358166,49,14,,,nominal_first,-1.890000008046627,0.49000000208616257,-1.1200000047683716
0.28948192,842384212044281243,842384213717358166,49,15,,,nominal_first,-1.540000006556511,0.7700000032782555,-1.1200000047683716
0.308712689,842384212063512012,842384213717358166,49,16,,,nominal_first,-1.260000005364418,1.4000000059604645,-1.1200000047683716
0.327943458,842384212082742781,842384213717358166,49,17,,,nominal_first,-1.260000005364418,1.4700000062584877,-1.3300000056624413
0.347174228,842384212101973551,842384213717358166,49,18,,,nominal_first,-1.6100000068545341,0.7700000032782555,-1.4700000062584877
0.366404997,842384212121204320,842384213717358166,49,19,,,nominal_first,-1.9600000083446503,0.07000000029802322,-1.540000006556511
0.385635766,842384212140435089,842384213717358166,49,20,,,nominal_first,-2.0300000086426735,0.42000000178813934,-1.540000006556511
0.404866535,842384212159665858,842384213717358166,49,21,,,nominal_first,-2.240000009536743,1.0500000044703484,-1.540000006556511
0.424097305,842384212178896628,842384213717358166,49,22,,,nominal_first,-2.7300000116229057,1.6100000068545341,-1.6100000068545341
0.443328074,842384212198127397,842384213717358166,49,23,,,nominal_first,-2.800000011920929,1.260000005364418,-1.4700000062584877
0.462558843,842384212217358166,842384213717358166,49,24,,,nominal_first,-2.5900000110268593,1.1900000050663948,-1.4000000059604645
0.481789612,842384212236588935,842384213717358166,49,25,,,nominal_first,-2.450000010430813,1.3300000056624413,-1.4000000059604645
0.501020381,842384212255819704,842384213717358166,49,26,,,nominal_first,-2.5900000110268593,1.4000000059604645,-1.3300000056624413
0.520251151,842384212275050474,842384213717358166,49,27,,,nominal_first,-2.17000000923872,1.1900000050663948,-1.1900000050663948
0.53948192,842384212294281243,842384213717358166,49,28,,,nominal_first,-1.9600000083446503,1.1900000050663948,-1.3300000056624413
0.558712689,842384212313512012,842384213717358166,49,29,,,nominal_first,-2.0300000086426735,1.0500000044703484,-1.540000006556511
0.577943458,842384212332742781,842384213717358166,49,30,,,nominal_first,-2.240000009536743,0.7700000032782555,-1.7500000074505806
0.597174228,842384212351973551,842384213717358166,49,31,,,nominal_first,-2.240000009536743,0.7700000032782555,-1.540000006556511
0.616404997,842384212371204320,842384213717358166,49,32,,,nominal_first,-2.3100000098347664,1.1200000047683716,-1.3300000056624413
0.635635766,842384212390435089,842384213717358166,49,33,,,nominal_first,-2.17000000923872,1.6800000071525574,-1.4700000062584877
0.654866535,842384212409665858,842384213717358166,49,34,,,nominal_first,-1.7500000074505806,1.9600000083446503,-1.540000006556511
0.674097305,842384212428896628,842384213717358166,49,35,,,nominal_first,-2.17000000923872,1.0500000044703484,-1.6800000071525574
0.693328074,842384212448127397,842384213717358166,49,36,,,nominal_first,-2.6600000113248825,0.14000000059604645,-1.8200000077486038
0.712558843,842384212467358166,842384213717358166,49,37,,,nominal_first,-2.520000010728836,0.0,-1.6100000068545341
0.731789612,842384212486588935,842384213717358166,49,38,,,nominal_first,-2.3100000098347664,0.5600000023841858,-1.3300000056624413
0.751020381,842384212505819704,842384213717358166,49,39,,,nominal_first,-2.3800000101327896,1.7500000074505806,-1.260000005364418
0.770251151,842384212525050474,842384213717358166,49,40,,,nominal_first,-2.520000010728836,2.7300000116229057,-1.4000000059604645
0.78948192,842384212544281243,842384213717358166,49,41,,,nominal_first,-2.800000011920929,2.7300000116229057,-1.6100000068545341
0.808712689,842384212563512012,842384213717358166,49,42,,,nominal_first,-2.9400000125169754,1.6100000068545341,-1.7500000074505806
0.827943458,842384212582742781,842384213717358166,49,43,,,nominal_first,-3.2200000137090683,0.7700000032782555,-1.8200000077486038
0.847174228,842384212601973551,842384213717358166,49,44,,,nominal_first,-3.2200000137090683,0.7000000029802322,-1.7500000074505806
0.866404997,842384212621204320,842384213717358166,49,45,,,nominal_first,-3.0100000128149986,1.4000000059604645,-1.6100000068545341
0.885635766,842384212640435089,842384213717358166,49,46,,,nominal_first,-2.870000012218952,2.240000009536743,-1.540000006556511
0.904866535,842384212659665858,842384213717358166,49,47,,,nominal_first,-2.9400000125169754,2.240000009536743,-1.260000005364418
0.924097305,842384212678896628,842384213717358166,49,48,,,nominal_first,-2.800000011920929,1.8200000077486038,-1.1200000047683716
0.943328074,842384212698127397,842384213717358166,49,49,,,nominal_first,-2.6600000113248825,1.260000005364418,-1.260000005364418
0.962558843,842384212717358166,842384213717358166,49,50,,,nominal_first,-2.5900000110268593,1.4000000059604645,-1.4700000062584877
0.981789612,842384212736588935,842384213717358166,49,51,,,nominal_first,-2.3800000101327896,1.260000005364418,-1.4000000059604645
1.001020381,842384212755819704,842384213717358166,49,52,,,nominal_first,-2.3800000101327896,0.7700000032782555,-1.3300000056624413
1.020251151,842384212775050474,842384213717358166,49,53,,,nominal_first,-2.3100000098347664,0.8400000035762787,-1.540000006556511
1.03948192,842384212794281243,842384213717358166,49,54,,,nominal_first,-2.450000010430813,1.4000000059604645,-1.4700000062584877
1.058712689,842384212813512012,842384213717358166,49,55,,,nominal_first,-2.6600000113248825,1.4700000062584877,-1.540000006556511
1.077943458,842384212832742781,842384213717358166,49,56,,,nominal_first,-2.870000012218952,1.6800000071525574,-1.540000006556511
1.097174228,842384212851973551,842384213717358166,49,57,,,nominal_first,-2.800000011920929,1.540000006556511,-1.6800000071525574
1.116404997,842384212871204320,842384213717358166,49,58,,,nominal_first,-2.870000012218952,1.1900000050663948,-1.6800000071525574
1.135635766,842384212890435089,842384213717358166,49,59,,,nominal_first,-2.9400000125169754,1.1900000050663948,-1.540000006556511
1.154866535,842384212909665858,842384213717358166,49,60,,,nominal_first,-2.870000012218952,1.6800000071525574,-1.3300000056624413
1.174097305,842384212928896628,842384213717358166,49,61,,,nominal_first,-3.080000013113022,1.9600000083446503,-1.3300000056624413
1.193328074,842384212948127397,842384213717358166,49,62,,,nominal_first,-3.080000013113022,2.0300000086426735,-1.260000005364418
1.212558843,842384212967358166,842384213717358166,49,63,,,nominal_first,-3.430000014603138,1.7500000074505806,-1.1900000050663948
1.231789612,842384212986588935,842384213717358166,49,64,,,nominal_first,-3.3600000143051147,1.6100000068545341,-1.260000005364418
1.251020381,842384213005819704,842384213717358166,49,65,,,nominal_first,-3.3600000143051147,1.8200000077486038,-1.260000005364418
1.270251151,842384213025050474,842384213717358166,49,66,,,nominal_first,-3.3600000143051147,1.8200000077486038,-1.3300000056624413
1.28948192,842384213044281243,842384213717358166,49,67,,,nominal_first,-3.2900000140070915,1.7500000074505806,-1.3300000056624413
1.308712689,842384213063512012,842384213717358166,49,68,,,nominal_first,-3.150000013411045,1.4000000059604645,-1.1900000050663948
1.327943458,842384213082742781,842384213717358166,49,69,,,nominal_first,-3.0100000128149986,1.4700000062584877,-1.260000005364418
