time_s,device_timestamp_ns,packet_timestamp_ns,packet_id,sample_index,host_monotonic_ns,host_time_utc,timestamp_method,acc_x_mg,acc_y_mg,acc_z_mg
10.680538462,842358328649943944,842358329688405482,3,39,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,248.0,807.0,-578.0
10.699769231,842358328669174713,842358329688405482,3,40,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,246.0,802.0,-590.0
10.719,842358328688405482,842358329688405482,3,41,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,244.0,802.0,-588.0
10.738230769,842358328707636251,842358329688405482,3,42,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,248.0,804.0,-586.0
10.757461538,842358328726867020,842358329688405482,3,43,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,251.0,807.0,-586.0
10.776692308,842358328746097790,842358329688405482,3,44,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,248.0,807.0,-581.0
10.795923077,842358328765328559,842358329688405482,3,45,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,250.0,807.0,-576.0
10.815153846,842358328784559328,842358329688405482,3,46,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,254.0,806.0,-577.0
10.834384615,842358328803790097,842358329688405482,3,47,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,253.0,806.0,-579.0
10.853615385,842358328823020867,842358329688405482,3,48,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,244.0,808.0,-575.0
10.872846154,842358328842251636,842358329688405482,3,49,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,238.0,805.0,-581.0
10.892076923,842358328861482405,842358329688405482,3,50,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,245.0,810.0,-584.0
10.911307692,842358328880713174,842358329688405482,3,51,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,245.0,808.0,-584.0
10.930538462,842358328899943944,842358329688405482,3,52,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,243.0,812.0,-579.0
10.949769231,842358328919174713,842358329688405482,3,53,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,240.0,814.0,-579.0
10.969,842358328938405482,842358329688405482,3,54,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,235.0,811.0,-584.0
10.988230769,842358328957636251,842358329688405482,3,55,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,240.0,819.0,-575.0
11.007461538,842358328976867020,842358329688405482,3,56,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,239.0,811.0,-576.0
11.026692308,842358328996097790,842358329688405482,3,57,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,239.0,812.0,-574.0
11.045923077,842358329015328559,842358329688405482,3,58,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,241.0,818.0,-573.0
11.065153846,842358329034559328,842358329688405482,3,59,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,247.0,814.0,-577.0
11.084384615,842358329053790097,842358329688405482,3,60,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,241.0,817.0,-567.0
11.103615385,842358329073020867,842358329688405482,3,61,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,236.0,823.0,-566.0
11.122846154,842358329092251636,842358329688405482,3,62,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,232.0,822.0,-565.0
11.142076923,842358329111482405,842358329688405482,3,63,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,239.0,815.0,-570.0
11.161307692,842358329130713174,842358329688405482,3,64,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,242.0,819.0,-565.0
11.180538462,842358329149943944,842358329688405482,3,65,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,238.0,826.0,-564.0
11.199769231,842358329169174713,842358329688405482,3,66,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,232.0,829.0,-567.0
11.219,842358329188405482,842358329688405482,3,67,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,233.0,824.0,-567.0
11.238230769,842358329207636251,842358329688405482,3,68,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,234.0,827.0,-567.0
11.257461538,842358329226867020,842358329688405482,3,69,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,234.0,831.0,-562.0
11.276692308,842358329246097790,842358329688405482,3,70,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,236.0,825.0,-567.0
11.295923077,842358329265328559,842358329688405482,3,71,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,235.0,824.0,-566.0
11.315153846,842358329284559328,842358329688405482,3,72,46255406000000,2026-09-10T12:24:44.822913+00:00,nominal_first,231.0,829.0,-560.0
