time_s,device_timestamp_ns,packet_timestamp_ns,packet_id,sample_index,host_monotonic_ns,host_time_utc,timestamp_method,acc_x_mg,acc_y_mg,acc_z_mg
9.412384615,842358459822866287,842358461457481672,3,0,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,321.0,870.0,-421.0
9.431615385,842358459842097057,842358461457481672,3,1,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,325.0,873.0,-420.0
9.450846154,842358459861327826,842358461457481672,3,2,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,321.0,869.0,-429.0
9.470076923,842358459880558595,842358461457481672,3,3,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,322.0,874.0,-422.0
9.489307692,842358459899789364,842358461457481672,3,4,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,328.0,874.0,-424.0
9.508538462,842358459919020134,842358461457481672,3,5,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,321.0,872.0,-422.0
9.527769231,842358459938250903,842358461457481672,3,6,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,321.0,870.0,-424.0
9.547,842358459957481672,842358461457481672,3,7,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,319.0,873.0,-429.0
9.566230769,842358459976712441,842358461457481672,3,8,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,324.0,867.0,-427.0
9.585461538,842358459995943210,842358461457481672,3,9,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,326.0,875.0,-425.0
9.604692308,842358460015173980,842358461457481672,3,10,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,321.0,875.0,-428.0
9.623923077,842358460034404749,842358461457481672,3,11,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,330.0,876.0,-433.0
9.643153846,842358460053635518,842358461457481672,3,12,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,323.0,873.0,-425.0
9.662384615,842358460072866287,842358461457481672,3,13,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,318.0,868.0,-427.0
9.681615385,842358460092097057,842358461457481672,3,14,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,323.0,869.0,-416.0
9.700846154,842358460111327826,842358461457481672,3,15,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,321.0,877.0,-425.0
9.720076923,842358460130558595,842358461457481672,3,16,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,324.0,875.0,-425.0
9.739307692,842358460149789364,842358461457481672,3,17,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,318.0,862.0,-422.0
9.758538462,842358460169020134,842358461457481672,3,18,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,325.0,873.0,-426.0
9.777769231,842358460188250903,842358461457481672,3,19,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,324.0,871.0,-429.0
9.797,842358460207481672,842358461457481672,3,20,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,321.0,876.0,-434.0
9.816230769,842358460226712441,842358461457481672,3,21,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,321.0,881.0,-424.0
9.835461538,842358460245943210,842358461457481672,3,22,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,321.0,881.0,-423.0
9.854692308,842358460265173980,842358461457481672,3,23,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,318.0,872.0,-423.0
9.873923077,842358460284404749,842358461457481672,3,24,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,324.0,867.0,-422.0
9.893153846,842358460303635518,842358461457481672,3,25,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,323.0,873.0,-423.0
9.912384615,842358460322866287,842358461457481672,3,26,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,325.0,869.0,-422.0
9.931615385,842358460342097057,842358461457481672,3,27,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,323.0,871.0,-425.0
9.950846154,842358460361327826,842358461457481672,3,28,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,320.0,873.0,-426.0
9.970076923,842358460380558595,842358461457481672,3,29,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,321.0,871.0,-426.0
9.989307692,842358460399789364,842358461457481672,3,30,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,321.0,874.0,-420.0
10.008538462,842358460419020134,842358461457481672,3,31,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,328.0,877.0,-419.0
10.027769231,842358460438250903,842358461457481672,3,32,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,320.0,873.0,-419.0
10.047,842358460457481672,842358461457481672,3,33,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,322.0,874.0,-427.0
10.066230769,842358460476712441,842358461457481672,3,34,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,319.0,871.0,-426.0
10.085461538,842358460495943210,842358461457481672,3,35,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,320.0,868.0,-429.0
10.104692308,842358460515173980,842358461457481672,3,36,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,321.0,875.0,-425.0
10.123923077,842358460534404749,842358461457481672,3,37,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,322.0,871.0,-422.0
10.143153846,842358460553635518,842358461457481672,3,38,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,324.0,871.0,-426.0
10.162384615,842358460572866287,842358461457481672,3,39,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,324.0,863.0,-422.0
10.181615385,842358460592097057,842358461457481672,3,40,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,326.0,869.0,-422.0
10.200846154,842358460611327826,842358461457481672,3,41,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,327.0,871.0,-428.0
10.220076923,842358460630558595,842358461457481672,3,42,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,325.0,872.0,-429.0
10.239307692,842358460649789364,842358461457481672,3,43,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,322.0,880.0,-425.0
10.258538462,842358460669020134,842358461457481672,3,44,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,323.0,878.0,-427.0
10.277769231,842358460688250903,842358461457481672,3,45,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,329.0,872.0,-432.0
10.297,842358460707481672,842358461457481672,3,46,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,331.0,872.0,-425.0
10.316230769,842358460726712441,842358461457481672,3,47,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,321.0,876.0,-424.0
10.335461538,842358460745943210,842358461457481672,3,48,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,315.0,871.0,-423.0
10.354692308,842358460765173980,842358461457481672,3,49,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,322.0,874.0,-427.0
10.373923077,842358460784404749,842358461457481672,3,50,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,315.0,873.0,-431.0
10.393153846,842358460803635518,842358461457481672,3,51,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,327.0,875.0,-428.0
10.412384615,842358460822866287,842358461457481672,3,52,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,331.0,873.0,-434.0
10.431615385,842358460842097057,842358461457481672,3,53,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,334.0,871.0,-437.0
10.450846154,842358460861327826,842358461457481672,3,54,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,327.0,866.0,-433.0
10.470076923,842358460880558595,842358461457481672,3,55,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,328.0,872.0,-439.0
10.489307692,842358460899789364,842358461457481672,3,56,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,322.0,873.0,-423.0
10.508538462,842358460919020134,842358461457481672,3,57,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,333.0,894.0,-424.0
10.527769231,842358460938250903,842358461457481672,3,58,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,334.0,897.0,-426.0
10.547,842358460957481672,842358461457481672,3,59,46387390000000,2026-09-10T12:26:56.802911+00:00,nominal_first,325.0,871.0,-411.0
